Unnamed: 0,dr2_source_id,dr2_bp_rp,dr3_source_id,angular_distance,magnitude_difference,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,Teff_Curtis20,nbhr_count,flag_nbhr_count,abs_magnitude_difference,flag_bad_gaiamatch,M_G
0,250338220460615424,1.6481676,250338220460615424,0.22702785,-0.0023698807,57.46728503795808,49.802836545103894,12.866217613293468,0.031116562,413.48456,50.09255679167805,-70.16372145747371,1.8077929,3042.1199,11.408514,1332.7328,478222.87228864187,1837.6036,1.2837832,0,0,0,0,1.6364441,0.7767496,0.8596945,nan,nan,-1,nan,nan,nan,149.93780942859786,-3.4771825659713618,66.62567823453094,28.96994236834268,0,4289.4697,4281.2734,4302.1147,0.372,0.274,0.1462,4255.051,0,False,0.0023698807,False,6.9557684857461695
3,442556561216146048,0.834795,442556561216146048,0.12140758,0.007596016,49.6822229935682,50.38614928972635,5.8122593577686965,0.017934196,324.0881,24.573894871108926,-24.921663959381718,0.9335105,3538.7058,10.158615,1240.6404,1088844.5807029281,1837.8784,1.2061465,0,2,0,1,0.82919884,0.3260641,0.5031347,-2.215135,1.0728244,1,118.21217,75.85174,6.104433,145.52531064497467,-5.91086776772205,61.2657827790332,30.89114029423052,0,6317.4717,6307.287,6328.691,0.474,0.4047,0.2199,6087.685,0,False,0.007596016,False,3.9803400392084
4,530314219225859456,2.106597,530314219225859456,0.18343607,0.0064077377,5.379403186606785,68.38882685726969,5.712787959169638,0.06765244,84.443184,25.877200810825663,0.38427730602987487,6.882865,766.72327,13.461291,250.72304,86976.10244166205,496.61325,1.3971453,0,0,0,0,2.103795,1.0418997,1.0618954,nan,nan,-1,nan,nan,nan,120.17017041400366,5.677664176980961,47.594662360939274,57.06128220904601,0,nan,nan,nan,nan,nan,nan,3780.416,0,False,0.0064077377,False,7.245531836702247
5,436473616215714048,1.9014053,436473616215714048,0.210466,-0.013585091,49.876509103064755,49.67741609630492,6.3050422193878735,0.07291599,86.46995,17.288048849177798,-26.884216431218395,5.2377453,4912.724,13.46589,1146.1376,78864.64781851199,2049.9556,1.3246783,0,0,0,0,1.8991947,0.9389944,0.9602003,-15.749064,1.3956584,2,20.093695,nan,nan,146.01448538280215,-6.441298493481248,61.15869595491771,30.17743875150757,1,4247.4224,4245.1025,4249.1177,0.8913,0.6406,0.3479,3974.6572,0,False,0.013585091,False,7.464329925782728
6,442637409681353472,0.8829937,442637409681353472,0.19599505,-0.0019407272,50.777250700857046,50.73533279006553,4.2177784099377895,0.019436419,217.00388,15.125183073740805,-17.26425253687394,1.0451058,3542.566,11.022089,1478.1605,501010.2953291692,1851.8169,1.2072765,0,0,0,0,0.87385654,0.35004616,0.5238104,18.319134,0.5210856,1,62.68167,13.160382,6.5305796,145.92191782019825,-5.24004836654792,62.16121554040359,31.018191592023246,0,6013.309,5992.4126,6022.4536,0.3741,0.3155,0.1707,5943.024,0,False,0.0019407272,False,4.1475078015562445
8,398868875433180032,1.7225466,398868875433180032,0.08514104,-0.019601822,22.539778651474272,46.064346045558935,4.5560191615424745,0.021138303,215.53381,21.763508406682604,-12.415322257963897,1.1995915,292.2431,13.903883,80.68497,50026.26720439615,123.1942,1.3089728,0,1,0,1,1.7228575,0.81887436,0.9039831,-10.86434,5.6372566,2,10.292325,nan,nan,129.91324923736684,-16.281863314414306,39.6166154830437,33.7038258225038,0,4570.82,4527.478,4716.02,1.3136,0.9822,0.5321,4166.6147,0,False,0.019601822,False,7.196810690102211
9,449384700220923264,3.1644611,449384700220923264,0.2809724,0.0094509125,52.23627909483856,56.8918137508932,6.678829620030824,0.19916864,33.53354,29.613673774732376,-32.60987854400308,5.8611546,555.1554,15.596339,122.11427,15877.755805171764,376.44345,1.5973067,0,1,0,0,3.1580343,1.8076181,1.3504162,25.640295,7.197664,2,5.3597126,nan,nan,143.2077032970013,0.35386600727092077,65.36258823082674,36.63788481712858,0,3325.8894,3322.973,3328.929,1.3597,0.8405,0.5803,3137.4688,0,False,0.0094509125,False,9.719841048554418
13,237880818138982144,2.7212076,237880818138982144,1.5617021,0.039094925,51.260724742365156,41.72005614101052,5.332251511575523,0.20727767,25.725163,22.253152570524417,-23.95392161106648,5.7605057,271.46826,15.255223,100.46872,20799.970850714577,313.5175,1.5954599,0,1,0,1,2.709632,1.4071474,1.3024845,nan,nan,-1,nan,nan,nan,151.28952473902535,-12.541034596200626,59.686114948261135,22.271256638719215,0,nan,nan,nan,nan,nan,nan,3385.0469,1,True,0.039094925,False,8.889776404340347
15,448026253606629376,1.0541754,448026253606629376,0.5907704,0.008634567,49.117536227778466,56.64919769053796,7.530684122916363,0.18896982,39.851254,33.88210327146051,-35.90387234694588,11.809915,692.3766,10.478231,207.78407,893976.1280217246,316.07965,1.2209328,0,20,0,20,1.0486412,0.43999004,0.60865116,0.5631814,1.0518076,1,82.11062,nan,nan,141.90798779951254,-0.7819158748441666,63.24170818209348,36.94549177026854,0,5190.817,5170.9585,5212.674,0.208,0.1685,0.0903,5421.0835,0,False,0.008634567,False,4.8624035868285524
20,2163304215886807424,0.59403706,2163304215886807424,0.10610221,0.006980896,313.50493530261076,45.555128205759495,4.640089388822542,0.014160146,327.68655,7.867159788384599,0.6646969445890685,1.1924267,4873.626,9.328964,3150.6118,2067232.5731443358,3646.6077,1.1854104,0,0,0,0,0.58659744,0.21705532,0.36954212,nan,nan,-1,nan,nan,nan,85.8865792840402,0.4516732114791362,339.3166340890728,58.98547771481787,0,6455.468,6453.338,6466.048,0.0012,0.001,0.0006,nan,0,False,0.006980896,False,2.66159596882202
23,441815146783142400,0.7673292,441815146783142400,0.15186425,0.0044755936,52.14457457150684,50.26676117174812,5.47015426539238,0.017746296,308.24203,22.072682402265862,-24.314939266961577,1.063688,7876.744,9.943563,4224.697,1282736.9281249351,5113.9263,1.1995833,0,0,0,0,0.7603512,0.29433918,0.466012,-0.059033588,0.44180253,1,125.07325,41.830616,3.690405,146.9091781904023,-5.1441187808726285,62.97248490913257,30.318910452890556,0,6494.6436,6487.1924,6500.5933,0.4053,0.3498,0.1897,6272.6567,0,False,0.0044755936,False,3.633561332151812
24,249164423080454912,0.80470467,249164423080454912,0.14025734,0.005317688,52.35949095099851,48.203132558769845,5.8971818344319615,0.025787897,228.68022,22.80495316995039,-25.717976849611183,1.1604741,3991.4702,9.848049,1338.5767,1423508.9952410364,1757.3997,1.2007722,0,0,0,0,0.7963915,0.3128376,0.4835539,nan,nan,-1,nan,nan,nan,148.2036357925096,-6.762996867933216,62.46597098809634,28.298216193577815,0,6060.466,6029.275,6112.188,0.2222,0.1889,0.1019,6173.545,0,False,0.005317688,False,3.701271759187744
28,980875736185905920,1.8159943,980875736185905920,1.2644503,-0.013358116,105.98028312745332,51.055996198426094,7.254606413101716,0.060901836,119.11967,1.5327558758881974,-45.26359510605192,5.0339985,4261.5063,13.0636,933.1941,110864.53770476703,1612.0027,1.3098927,1,0,0,0,1.8136501,0.8859644,0.92768574,31.120441,1.2947835,1,32.737892,15.654646,11.862596,165.78181927105868,22.65003241001532,101.32845449754173,28.243289318877245,1,nan,nan,nan,nan,nan,nan,4063.2637,0,False,0.013358116,False,7.366668863839514
32,486778437849175680,3.1016092,486778437849175680,0.0620645,-0.012103081,53.50416031534176,62.103080272920096,8.530436166683234,0.044927776,189.87,31.353540011488285,-37.23748420499031,1.4692245,1312.8969,15.536354,145.28392,16399.00776533634,753.8027,1.5689918,0,1,0,0,3.0957336,1.7702312,1.3255024,11.155777,7.3317,2,4.015329,nan,nan,140.74566167137792,4.993214275425465,68.22541633456736,41.394978730565875,0,3365.8284,3356.512,3370.9358,1.2348,0.7693,0.5284,3176.75,0,False,0.012103081,False,10.191210252397386
41,435306244100713728,1.2659864,435306244104785408,0.21269715,-0.0064878464,50.5285916045461,47.56841785946729,5.80357553059687,0.07234555,80.22022,24.036535541767954,-24.127994155743274,5.854011,464.09427,11.702181,131.92091,317512.7533819386,177.6123,1.2474254,0,1,0,0,1.2539177,0.54522896,0.70868874,4.73583,10.19386,1,44.976994,nan,nan,147.53583012746955,-7.976114567354328,60.92700474738862,28.034405695281592,0,5620.133,5606.903,5636.156,0.9441,0.7625,0.4113,4879.1714,0,False,0.0064878464,False,5.520659067109168
48,449611508854184576,2.2479067,449611508854184576,0.031907026,-0.0097026825,49.282965021678415,57.490294793279986,8.685594649659144,0.034814395,249.48286,35.01268864685873,-36.59803856486811,3.2484953,985.21564,13.123097,207.37038,121012.26477394952,429.25073,1.3885117,0,0,0,0,2.2475748,1.1652994,1.0822754,nan,nan,-1,nan,nan,nan,141.5407767780772,-0.01988227144768023,63.69434275299157,37.710992345963845,0,3657.0798,3625.5256,3660.3677,0.6314,0.4288,0.2551,3663.3594,0,False,0.0097026825,False,7.817095206207565
51,2082915038125850112,1.527792,2082915038125850112,0.39022338,-0.009585381,306.01133339424825,45.04455551945208,5.769703308564968,0.013154849,438.59897,9.151620127864566,1.5518814714912257,1.1933138,778.3669,12.522778,204.67606,164965.54584494626,297.98044,1.2759426,0,0,0,0,1.5158348,0.6974697,0.8183651,-23.972363,3.610227,1,30.341341,nan,nan,82.27624607871778,4.326751338829406,329.6863391538925,61.23553030528653,0,nan,nan,nan,nan,nan,nan,4414.8,0,False,0.009585381,False,6.328544963909135
52,441729419235245696,2.90794,441729419235245696,0.026373291,-0.024234772,50.25989154979876,49.78419828717146,5.457485083267937,0.044777304,121.880615,22.75674736380302,-24.073389456544085,1.2483804,989.75226,15.609639,109.93983,14270.055637967736,397.6035,1.4856565,0,0,0,0,2.9075851,1.6597776,1.2478075,57.701637,6.0898457,2,4.234586,nan,nan,146.1659220305494,-6.21733869561611,61.469097750472216,30.206254050517728,0,3378.8916,3376.7073,3381.0144,1.1312,0.7158,0.4762,3292.0312,0,False,0.024234772,False,9.294601954498422
53,447433341962048640,3.3094234,447433341962048640,1.5420986,0.059196472,46.98438566331481,54.85875718870684,5.237848657824133,0.20083636,26.080181,23.019670207575466,-19.802976430465407,3.133855,166.02498,16.988623,39.996105,4838.381158128247,480.146,1.7322803,0,0,0,1,3.3331976,1.8807201,1.4524775,nan,nan,-1,nan,nan,nan,141.7964440430229,-2.93442148515185,61.10292877880369,35.651317635949376,0,nan,nan,nan,nan,nan,nan,3069.9375,0,False,0.059196472,False,10.584387394326516
59,247931114629354368,2.5587387,247931114629354368,0.12301891,-0.026895523,54.39984806767853,46.48913502299393,4.496062894001959,0.041637946,107.97994,17.843415007394896,-20.981023953993123,1.2233372,1090.5446,15.234005,203.42924,18604.30715567171,464.04913,1.4253477,0,1,0,0,2.5588856,1.3987427,1.1601429,15.381329,9.726401,2,3.9393494,nan,nan,150.3419323187978,-7.350387458663017,63.44999328725004,26.27741116777592,0,3549.8481,3543.7983,3555.8555,1.0142,0.6686,0.4134,3464.3281,1,True,0.026895523,False,8.498166863423535
62,3448544866778118400,2.541709,3448544866778118400,0.04875497,-0.027449608,85.90671028088262,33.41819824178981,11.047626027576348,0.025570426,432.047,1.5436303067068684,-58.17591092855018,1.0810151,2325.808,14.557551,426.75958,34391.253353361004,1039.4823,1.4183912,0,1,0,1,2.5303087,1.3795328,1.1507759,-5.828545,2.4699574,2,10.610578,nan,nan,175.95510771903812,1.9787489172052832,86.53127944703213,10.028190937780764,0,3494.3503,3488.5789,3501.7358,0.746,0.4911,0.3058,3473.6797,0,False,0.027449608,False,9.773896206706976
64,934171231015568000,2.358798,934171231015568000,0.033014055,-0.023264885,118.46818731945126,49.85524570542954,5.732317289840264,0.04833432,118.59725,-7.498578849012391,-33.73133396368362,0.9469974,708.2449,15.60423,115.12784,12693.677837266463,206.2787,1.4045279,0,1,0,1,2.3681688,1.2528658,1.115303,nan,nan,-1,nan,nan,nan,168.85643764490538,30.195414296963047,110.45212842994847,28.417629066881034,0,3541.1533,3518.375,3571.679,0.6174,0.4136,0.2504,3583.0742,0,False,0.023264885,False,9.39588103231645
66,254409986895937280,0.9413328,254409986895937280,0.13391724,0.004529953,69.97110576036236,47.430539099571014,4.337909730230789,0.02321264,186.87704,13.405173860314896,-23.457553259426582,1.468953,7275.614,10.080303,2881.509,1227447.332467275,5094.5444,1.2134179,0,0,0,0,0.93360233,0.37868786,0.5549145,-29.4908,0.75394094,1,106.08957,26.897594,7.0167665,157.54878470649274,0.5093960114071348,75.18632527825062,25.016027208924474,1,6126.9937,6115.9644,6146.4287,0.5936,0.4997,0.2711,5762.6855,0,False,0.004529953,False,3.2667057437262343
68,443970258291343872,1.1591349,443970258291343872,0.22516957,0.0035600662,54.614501651708075,52.79046357740677,3.1796264037954725,0.01542979,206.07062,11.349120199828516,-13.944827469690951,0.9836354,4524.8984,10.929333,2286.4478,617482.9492238123,4266.9956,1.2334474,0,0,0,0,1.1480074,0.4900074,0.658,-29.206501,0.21197174,1,73.72833,9.035329,4.016766,146.69875467892322,-2.197305640319896,65.52052628614055,32.31656380370495,0,6262.42,6260.028,6264.93,1.0887,0.8984,0.4844,5132.883,0,False,0.0035600662,False,3.4412132068159345
73,462484350477522560,2.1314735,462484350477522560,0.13320126,-0.017251015,50.327586055165334,60.0284435852613,5.5563054009774495,0.025804475,215.32332,22.396919797921942,-24.322605519437655,1.0637453,2581.4177,14.938259,401.3025,21821.711961585614,824.35394,1.3590491,0,1,0,1,2.132802,1.0952168,1.0375853,6.2919307,3.5313423,2,6.369237,nan,nan,140.64005056318345,2.414135614495306,65.42444020889019,39.92887830162429,0,3928.5784,3885.1875,3945.0188,0.8839,0.6147,0.3475,3758.6992,3,True,0.017251015,False,8.662189667817831
76,3389509338700825472,2.7541857,3389509338700825472,0.13302858,-0.026133537,81.33715110641232,14.167934113513748,11.08444387769443,0.034052026,325.51498,2.9454394652044975,-15.569745187772655,1.0536389,1169.4298,15.226527,146.07242,19639.293347782033,609.1942,1.4580517,0,5,0,1,2.7650843,1.5536375,1.2114468,45.559586,4.407372,2,6.703921,nan,nan,190.0846104736612,-11.827402191246202,81.49677768210861,-9.016006891252283,0,3384.435,3382.9155,3385.853,0.8631,0.5521,0.3593,3369.5312,0,False,0.026133537,False,10.450096758178248
78,2168494529237099008,1.7713156,2168494529237099008,0.037348438,-0.017546654,315.29897860946477,48.486844607669916,5.095544719641686,0.016152935,315.4563,12.811767197658643,4.930540178224316,0.9705515,1016.82794,14.316027,228.85786,34518.760397722086,396.1836,1.3062079,0,0,0,0,1.7679882,0.85471916,0.91326904,-8.2567835,5.5862885,2,7.61569,nan,nan,88.90764536618587,1.434097674669993,344.58629052247534,60.74607742604265,0,4187.485,4182.5337,4206.5303,0.4192,0.3032,0.1644,4111.772,0,False,0.017546654,False,7.851979774662443
81,218122048726423808,1.0852556,218122048726423808,0.11284286,0.010795593,57.06442526523968,34.60064319910436,9.266356002999592,0.023075359,401.5693,37.786163705178424,-41.98799431739627,1.0114232,6550.942,8.088279,4403.3535,8188795.375513275,4277.666,1.2251065,0,15,0,0,1.0768299,0.4533968,0.6234331,-0.06512435,0.13069636,1,356.87567,6.137329,1.0800036,159.4726531899945,-15.43919609080688,62.50027242982389,14.252479602485593,0,nan,nan,nan,nan,nan,nan,5332.0557,0,False,0.010795593,False,2.9228236769183606
83,978170628342390272,2.0662727,978170628342390272,0.07617929,-0.009428024,107.5229366137474,48.00613970715446,5.5928725044338785,0.028046906,199.41139,-0.8926919789806202,-33.76570995306838,0.9752754,615.4701,14.935191,95.635155,21661.929867819155,248.75555,1.3576595,0,3,0,1,2.0826845,1.0561457,1.0265388,-3.7720299,9.026823,2,4.541324,nan,nan,169.25852204083876,22.786989148099636,102.87954056744398,25.34731617231326,0,3835.6328,3832.2463,3841.5164,0.6049,0.4201,0.2394,3816.4785,0,False,0.009428024,False,8.673365750627797
85,523210102803416832,1.4627943,523210102803416832,0.1413404,0.010829449,17.921069993770793,63.362778413106525,4.943806748200307,0.014545732,339.88022,24.97643740784642,-8.055942194614415,0.8840721,8012.2734,7.4650316,2217.4038,16891984.442076392,2543.4348,1.2613524,0,0,0,0,1.4518108,0.665473,0.78633785,10.0097275,0.11991754,1,616.7123,7.004414,0.44056395,125.19898977199125,0.5801841742071643,48.49779610795356,49.92721567969675,0,nan,nan,nan,nan,nan,nan,4512.6,0,False,0.010829449,False,0.9353390537520525
89,444826777848777984,2.6571417,444826777848777984,0.1389526,-0.021930695,53.53130969458903,53.706706253927074,6.067351126091571,0.0423975,143.10635,18.110270865622635,-29.44493405787849,1.0099553,1910.0527,16.07884,122.75018,8742.422518680785,609.7097,1.4411657,1,0,0,0,2.654356,1.4693317,1.1850243,nan,nan,-1,nan,nan,nan,145.63568858379847,-1.83565539276305,65.08245903551952,33.376780423923556,0,3445.3123,3436.7283,3479.1938,0.9811,0.6388,0.401,3415.3594,0,False,0.021930695,False,9.99383590023789
92,966332152287326080,1.9305553,966332152287326080,0.056823615,-0.018079758,100.25163444957816,46.36352824160502,5.826439744653887,0.021268174,273.9511,3.815023169776828,-35.687346872708346,1.011329,1148.9838,14.3970375,296.38666,33916.59510304885,586.9064,1.3338388,0,1,0,1,1.9320631,0.9568901,0.975173,-2.5409508,4.583698,2,10.106812,nan,nan,169.24675674043888,17.581739724681483,97.67866568911661,23.197135877070874,0,3743.3037,3680.338,3763.2263,0.2861,0.2009,0.1118,3945.4492,0,False,0.018079758,False,8.224053803433272
94,354153111920515200,2.2076578,354153111920515200,0.060495712,-0.020263672,37.21201553360949,47.32688957424922,6.177533590844083,0.033319343,185.40381,21.42829728003685,-22.59589924636284,1.0724365,2335.5103,15.157702,302.55313,18238.19956417278,1060.6091,1.3706865,0,3,0,0,2.2144747,1.1522131,1.0622616,-33.141003,6.7125793,2,3.8674767,nan,nan,139.55926924966158,-12.375590594250808,51.08133229948852,30.764221677317796,0,3738.0178,3728.852,3746.916,0.7137,0.489,0.2839,3695.1406,0,False,0.020263672,False,9.111778023945378
96,515519740524516992,1.1628704,515519740524516992,0.26812243,0.007092476,32.78480068161479,65.58376303044965,11.042589722633721,0.015777519,699.8939,52.945411528643724,-32.94354882213539,1.1140888,4093.7214,11.18996,1543.5371,484172.12755080743,2142.088,1.230142,0,0,0,0,1.1466122,0.49204826,0.6545639,13.128705,0.28578797,1,65.50528,nan,nan,131.0498918659444,3.975994878646572,58.52088814202205,48.27899154346808,0,4849.975,4843.951,4859.9004,0.064,0.0506,0.0268,5123.317,1,True,0.007092476,False,6.405314209312264
99,2079023179278234112,1.9396849,2079023179278234112,0.05440364,-0.016217232,299.2799733111898,44.16882758441481,9.151556604666569,0.01136744,805.0675,7.823321153842451,10.993697654287727,1.0661646,1912.7656,13.49326,429.45667,77871.2236604809,895.5928,1.3298447,0,1,0,1,1.9404812,0.96667385,0.97380733,-26.64816,1.7846751,2,22.52557,nan,nan,78.9359405068653,7.889214087085876,319.76164280446955,62.64135709823346,0,3995.2979,3983.4014,3999.8428,0.6175,0.4376,0.2417,3936.4385,0,False,0.016217232,False,8.300735234987815
102,2126395431599205888,1.9661827,2126395431599205888,0.05131724,-0.01819992,292.5926083116333,44.6986436812106,5.959810847793374,0.01470347,405.33362,8.542754981401295,-0.6106377507426926,0.9687893,4003.7417,14.493811,470.00266,31672.912175953712,556.288,1.3509381,0,26,0,27,1.9709263,0.9732914,0.9976349,-74.70378,4.142226,2,6.2403507,nan,nan,77.11109868541786,12.343902269666234,310.271664839506,65.01045565455964,0,3743.62,3693.715,3786.5378,0.3105,0.2175,0.1215,3910.4736,0,False,0.01819992,False,8.369973035388405
105,276404823658849408,2.640911,276404823658849408,0.10907714,-0.026548386,62.47790820465903,55.69063535553355,5.364081010697272,0.044933103,119.37927,23.20044064876474,-27.22348826406443,1.0299002,1771.3147,16.184683,159.48547,7861.124332388189,540.38007,1.4339486,0,0,0,2,2.6234093,1.4479103,1.175499,nan,nan,-1,nan,nan,nan,148.39570818008605,2.959950191179626,71.69187623436234,33.987213365096956,0,3554.3994,3551.926,3556.984,1.0928,0.7168,0.4435,3423.3047,0,False,0.026548386,False,9.832159486740753
107,271928054687544448,0.8453064,271928054687544448,0.09464659,0.0027532578,65.59877817419604,51.63101396473203,3.4070853473472984,0.016771263,203.15019,12.286595740018727,-16.84501548010733,0.94300956,4400.0195,10.479513,2077.3528,814535.7868374207,2601.5767,1.207287,0,0,0,0,0.8398571,0.3309641,0.508893,-5.207355,0.4460896,1,83.48375,47.322132,5.8579454,152.54616845358925,1.3199903195075189,72.84076798585042,29.635387950910225,0,7067.5347,7062.1826,7073.4463,0.8419,0.728,0.3928,6056.7485,0,False,0.0027532578,False,3.141428232149874
109,152916508075102592,1.1528835,152916508075102592,0.292049,0.014875412,66.38765904391131,28.449393423099508,5.644776898433682,0.08248515,68.43386,20.332722804905337,-25.26743469805522,4.762131,1327.8387,10.363126,579.17303,1047967.9271319652,758.7773,1.2432774,0,0,0,0,1.1466255,0.48052502,0.6661005,17.144384,1.9927572,1,105.558945,nan,nan,169.803580574175,-14.354678285697695,69.23139124096913,6.69667243201246,0,5820.6147,5786.0034,5847.8105,0.8812,0.723,0.3936,5149.022,0,False,0.014875412,False,4.121359709810417
111,443571960204725888,2.1179314,443571960204725888,0.09014528,-0.02386856,52.46130465253701,53.719504806673015,6.437108670985935,0.019942729,322.77972,29.048829392257428,-30.3362212572576,1.0316516,1422.4314,14.656781,264.78195,28223.464542601887,568.0079,1.3598764,0,1,0,0,2.1183138,1.082902,1.0354118,25.404482,6.6944995,2,6.7067404,nan,nan,145.1094961955046,-2.188696493998184,64.359629747918,33.570791698626294,0,3742.7878,3690.0952,3754.8953,0.7217,0.4999,0.2831,3770.371,0,False,0.02386856,False,8.700235401250392
114,448670567419349760,0.96601963,448670567419349760,35.130535,0.2412138,53.164034217398104,57.31199566771463,1.2488557403816158,0.15468144,8.073728,3.164157932666433,-4.827391360832221,8.286007,1334.854,11.234465,527.751,535820.3938989554,866.44714,1.5170743,0,69,0,69,0.9615841,0.15246677,0.8091173,nan,nan,-1,nan,nan,nan,143.38208031965544,0.9863681848048726,66.12024183718886,36.88697787230081,0,7798.549,7733.681,7810.2837,1.5363,1.3571,0.7436,5686.3184,0,False,0.2412138,True,1.717026017502171
117,2082067142862169088,1.8631802,2082067142862169088,0.07232435,-0.013804436,301.96351823830065,45.572304889657445,8.85164315391467,0.01262381,701.18634,8.037588353433708,10.61024821425234,1.058749,3561.7395,13.504171,820.3729,75146.19234475656,2832.0684,1.3172827,0,0,0,0,1.8645811,0.9185381,0.946043,2.169871,1.6438245,2,14.772603,nan,nan,81.14112922164935,6.992284055571347,324.86232546494705,63.05426960833793,0,4061.8901,4060.2515,4063.6455,0.5732,0.4104,0.2236,4013.7754,1,True,0.013804436,False,8.239290858530477
120,2178589179857735424,1.0593433,2178589179857735424,0.32411057,-0.006749153,325.4346851470592,58.45077323957446,6.744449021358557,0.0125474855,537.514,17.772667279236654,7.185356659987319,0.9571894,8730.968,11.79766,1868.0814,263798.7322776426,4332.678,1.2177985,0,0,0,1,1.0412989,0.43835258,0.6029463,4.6904926,0.6911419,1,46.34095,11.62005,5.433683,100.20447314024227,4.216950998835509,8.78997730592075,64.15163475114656,0,5101.1133,5086.287,5111.1147,0.0651,0.0525,0.0279,5406.0776,0,False,0.006749153,False,5.942392255745922
123,172441738640372736,1.0163631,172441738640372736,0.2386286,0.010342598,67.25590528033112,32.638114371413664,5.02971263460738,0.017635217,285.20844,15.953079183251987,-23.05295994384368,1.0297064,2664.0,10.61332,576.1797,842254.4428565014,750.1479,1.3223131,0,32,0,31,1.0081377,0.32910442,0.6790333,12.146255,2.8821595,1,31.955814,nan,nan,167.153337910931,-10.975303875594644,70.64969645952942,10.714057921943615,0,6035.1133,6010.5664,6061.244,0.6827,0.5722,0.3149,5532.9062,1,True,0.010342598,False,4.121036215519647
125,160006708806615552,1.2918935,160006708806615552,0.4884161,0.016262054,72.8025529697732,31.025699091657664,6.562305603722446,0.08339861,78.686035,14.991313090042354,-24.971688701336014,3.6136525,2130.2168,8.64836,738.641,5449280.583176934,1459.8171,1.2725364,0,0,0,0,1.2854352,0.5441227,0.7413125,nan,nan,-1,nan,nan,nan,171.50881157011466,-8.450983709170698,75.15772938179906,8.468239226584592,0,nan,nan,nan,nan,nan,nan,4823.8086,0,False,0.016262054,False,2.733642509512455
127,2076057487181907328,2.2641153,2076057487181907328,0.105397455,-0.020726204,300.704469212249,44.01129213744715,8.896743632347437,0.0141339395,629.4596,8.658140860712932,10.406457316229178,1.0239636,1925.4064,14.3036175,403.30762,40661.166343823934,893.1805,1.3799009,0,0,0,0,2.2653341,1.1866627,1.0786715,-25.094803,3.982586,2,12.933416,nan,nan,79.33024583402104,6.930716723683681,321.6084467212995,62.06062339952622,0,3611.1501,3606.841,3627.7834,0.6243,0.4236,0.2503,3651.0898,1,True,0.020726204,False,9.049772858233478
130,449492826020163200,2.1084805,449492826020163200,0.10282734,-0.015079498,52.53491371377449,57.794030053216915,11.730149378236463,0.014069218,833.74567,45.036266978817295,-41.92207145853462,1.1137364,5062.3457,13.319322,1389.5769,96390.2929293155,3036.7488,1.3577952,0,1,0,0,2.1069784,1.075469,1.0315094,14.633236,0.745118,1,28.038357,nan,nan,142.82938326004566,1.1886475705932444,65.89873296216523,37.44833705221002,0,3826.211,3809.59,3838.7695,0.5572,0.3858,0.2223,3778.7676,0,False,0.015079498,False,8.665839345874554
133,2170000069897620864,2.617444,2170000069897620864,0.06050594,-0.025318146,312.4904220292724,51.46727631648816,6.527632187551857,0.032283913,202.19458,16.38039657871207,2.6175820572741904,1.0045251,1162.8628,16.14817,118.44563,8134.641639509964,487.929,1.4366004,0,14,0,14,2.6130657,1.436945,1.1761208,nan,nan,-1,nan,nan,nan,90.01984290856082,4.736809825117893,345.3120361100439,64.21435200760311,0,3389.7122,3384.357,3398.4622,0.7553,0.4906,0.3108,3434.7031,3,True,0.025318146,False,10.221948847425852
136,1113760924811558016,2.4567995,1113760924811558016,0.068491966,-0.02022934,94.01395820364695,72.71295635799943,4.8073519811627285,0.0349667,137.48372,4.567644477830458,-27.70312757938003,1.0344329,1436.3257,15.951566,190.43634,9353.770070383078,604.1996,1.4079849,0,0,0,0,2.4516506,1.3205137,1.1311369,nan,nan,-1,nan,nan,nan,141.56904878222647,23.248425194514375,91.82793622688781,49.299144671266056,0,3550.458,3548.8174,3554.337,0.7387,0.4911,0.3012,3521.2266,0,False,0.02022934,False,9.36109534822687
144,227098427299893760,2.426815,227098427299893760,0.2901734,-0.013777733,62.05907073877831,40.1252630597221,13.131463618571711,0.047588736,275.93637,50.950030628605134,-62.09379503080475,2.9246807,1590.7827,12.96746,413.49088,145929.4265769113,957.8064,1.4118007,0,0,0,0,2.4247217,1.2948008,1.129921,10.256772,25.10107,1,48.859013,nan,nan,158.7716070139636,-8.67355386965173,67.7583510850646,18.819094107180216,0,3551.2788,3542.1646,3555.6582,0.69,0.4592,0.2831,3539.039,0,False,0.013777733,False,8.559025352526103
