Unnamed: 0,dr2_source_id,dr2_bp_rp,dr3_source_id,angular_distance,magnitude_difference,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,Teff_Curtis20,nbhr_count,flag_nbhr_count,abs_magnitude_difference,flag_bad_gaiamatch,M_G
382,2172251556166765696,1.3396893,2172251556166765696,0.26331937,-0.0062618256,319.3843409830937,51.45421058709128,6.539044262039067,0.008966261,729.29443,16.414725616802965,3.5251025653299184,0.85700214,808.2992,12.546349,218.23112,149848.44722164757,313.31668,1.2529924,0,31,0,32,1.3237467,0.58616257,0.7375841,-24.53994,3.6992579,1,35.239758,nan,nan,92.87030349663706,1.5216810889922796,352.6430461878503,61.51374671830999,0,5019.1196,5010.6733,5031.8164,0.6756,0.5298,0.2819,4727.7363,0,False,0.0062618256,False,6.623919957088081
385,355731628365259264,1.3070717,355731628365259264,0.076804504,-0.003088951,34.230850785152086,50.30807427340347,4.270353561367652,0.018496925,230.8683,20.586153897107895,-14.46750720990787,1.1382886,331.8357,13.089858,94.52111,90111.8191714028,91.30298,1.2555903,0,1,0,1,1.2917023,0.56278515,0.7289171,-8.865272,7.1407814,2,18.829863,nan,nan,136.61380587268033,-10.278920762163489,50.286247942692015,34.26947399184334,0,4760.6387,4732.1743,4785.726,0.3049,0.2385,0.1269,4792.4546,0,False,0.003088951,False,6.242177223441599
404,441382557676778624,2.4307861,441382557676778624,0.115739875,-0.020770073,51.55929725098468,48.71050540915776,5.756065884424566,0.03313891,173.69508,23.77400772167946,-25.083364884032225,0.991827,1737.2023,15.167285,256.12546,19286.93451346841,671.681,1.4129759,0,1,0,0,2.4358168,1.3032694,1.1325474,-56.083183,11.160858,2,5.5272284,nan,nan,147.47411106628616,-6.644341974253639,62.046888368330656,28.933583124709056,0,nan,nan,nan,nan,nan,nan,3536.7422,0,False,0.020770073,False,8.967913746839951
410,199986905801230592,1.7695351,199986910099043840,0.17842938,0.010190964,73.09199699075626,40.10942227999569,11.22515559570844,0.015017018,747.49567,17.10200412156372,-50.769578333745415,1.048768,904.09686,11.640905,265.1061,406554.0977931957,398.78305,1.310555,0,46,0,45,1.7637568,0.84795094,0.9158058,-1.7545617,6.777201,1,56.547333,nan,nan,164.57933303799527,-2.5319233134576584,76.51582763204779,17.45832947275551,0,4111.419,4103.9976,4117.4727,0.4026,0.2911,0.1585,4113.73,0,False,0.010190964,False,6.891867228353776
416,176126683141831296,2.342987,176126683141831296,0.049971193,-0.026275635,65.11955549761407,35.08549917834292,6.101479355151586,0.027737634,219.97115,19.63260300444805,-29.91645513232892,1.053865,885.11816,14.750884,123.36844,27459.763295466273,329.8851,1.3922662,0,2,0,0,2.3315268,1.2317963,1.0997305,-10.617929,10.445944,2,8.341071,nan,nan,164.10254465034967,-10.583099332010843,69.27140377519376,13.419462583949532,0,3634.0205,3608.3264,3674.8726,0.9463,0.6407,0.3747,3593.914,0,False,0.026275635,False,8.678059786789387
421,441835346009033984,1.2059565,441835346009033984,0.18489335,-0.0049591064,52.090994575688754,50.60152392409089,5.650515280599118,0.013844559,408.13977,22.727373814914245,-25.374962560559183,1.0389355,1217.1504,11.978837,374.0954,239692.44055569207,473.30133,1.2383077,0,0,0,0,1.1962395,0.5161619,0.68007755,25.457426,7.996317,1,40.858765,130.77292,54.776455,146.6909283667002,-4.887288031215421,63.04460797845398,30.64961851086477,0,5588.7407,5564.3203,5622.864,0.8395,0.679,0.3655,5016.6123,0,False,0.0049591064,False,5.73927728182581
425,430569341859989248,2.651866,430569341859989248,0.10803124,-0.023130417,6.643026321551966,62.5777577291419,7.427126266220398,0.02363112,314.29428,34.0429616130325,-7.4809028627802565,1.0197159,1406.5912,15.266295,254.98602,18564.503147002713,744.1234,1.4469732,0,55,0,7,2.6598873,1.469779,1.1901083,-17.0556,11.223954,2,7.1589704,nan,nan,120.07338445093325,-0.15590111862536757,41.30570478779999,52.48540937384604,0,3406.337,3403.1855,3418.9978,0.8404,0.5451,0.3477,3418.164,0,False,0.023130417,False,9.62039946945064
428,453703959854582528,2.6235695,453703959854582528,0.08690962,-0.026371956,42.99893604353765,55.216875798430884,6.849159144042653,0.029378578,233.13448,28.437206253423863,-24.990980091802328,1.0162817,1094.1437,15.244726,200.73944,18766.835497424803,565.26904,1.4403924,0,0,0,0,2.6229677,1.4426594,1.1803083,34.04559,10.95183,2,5.0103054,nan,nan,139.61253226167946,-3.7019245029760177,58.604780348252774,36.78311109060927,0,3436.7134,3430.1501,3453.9402,0.8418,0.5483,0.3477,3431.7422,0,False,0.026371956,False,9.422912468041638
432,436303329352243200,1.1632376,436303329352243200,0.20297675,0.005129814,48.4541921096292,48.6558111017311,5.650042792819493,0.11077859,51.00302,24.801837079771623,-26.27641164204301,6.800331,917.3006,11.753772,260.47415,291532.53291666356,342.5806,1.2410929,0,1,0,1,1.1557302,0.4881363,0.66759396,-2.2865655,4.4215536,1,40.753338,68.43412,19.869537,145.7670677438489,-7.8007696095126695,59.78295056314966,29.48165801041668,1,5330.3047,5321.966,5338.883,0.568,0.4581,0.2483,5122.3774,0,False,0.005129814,False,5.514030467580518
435,2011815427948972672,2.1687384,2011815427948972672,0.088700816,-0.00628376,357.0032297872649,60.75795349596413,6.608471326775688,0.07851987,84.16304,29.09305922393455,-2.6151858452072725,8.011739,1421.8545,13.426696,426.69397,90380.40703613227,713.3765,1.3898305,0,1,0,1,2.1697054,1.1007195,1.0689859,-5.686073,7.8694587,1,23.199728,nan,nan,115.26014692610997,-1.1655822214430889,33.562488654172306,54.16637089243735,0,3758.8594,3757.6917,3759.9387,0.6289,0.4319,0.2519,3727.0176,1,True,0.00628376,False,7.527200873649727
440,467306598020125568,0.75375557,467306598020125568,0.14034079,0.0038967133,42.782296939143905,62.70568365202511,5.517776043931187,0.012893086,427.96396,24.255511804530915,-19.923280858004055,0.8754481,5624.3525,10.026411,3740.4834,1179408.0508701697,4623.8345,1.197973,0,50,0,52,0.7454872,0.28781128,0.45767593,-1.8539605,3.5392652,1,70.6876,113.73028,12.064446,136.17303964646587,2.9522662329507954,62.23381389014888,43.74419662726267,0,6326.096,6316.771,6336.544,0.2684,0.2306,0.1246,6305.9663,0,False,0.0038967133,False,3.735231403074634
443,275989414421734272,1.2096205,275989414421734272,0.24080497,0.0010681152,62.735251748734036,53.78192825094047,8.63584386964623,0.02350154,367.45865,27.931661889207852,-42.66257131633084,1.3397626,536.54285,11.619673,166.53525,335440.13004584453,230.88513,1.2443901,0,0,0,0,1.1973848,0.51157,0.68581486,-6.0132613,3.115002,1,68.82481,34.25208,11.694049,149.8033874918314,1.6611168858568552,71.36761440292142,32.09212796114452,0,5000.569,4991.288,5011.0337,0.3521,0.2799,0.1498,5007.836,0,False,0.0010681152,False,6.3011966851473495
448,435242919106224256,1.0594511,435242919106224256,0.17844106,0.0014314651,49.61434726753727,47.35415804295506,5.933994988709081,0.025109418,236.32547,24.380220933262606,-26.00933177557038,1.21468,651.9116,11.334377,218.67294,407195.7629176894,293.5419,1.2250302,0,0,0,0,1.0453663,0.43437672,0.6109896,2.186426,6.6911163,1,57.81783,nan,nan,147.1294517319004,-8.492065781662284,60.18654601294734,28.0080632351817,0,5666.5444,5660.18,5675.106,0.5443,0.4471,0.2405,5405.771,0,False,0.0014314651,False,5.201113164903035
449,436536838133473408,1.468729,436536838133473408,0.076119654,-0.013679504,49.281659899712665,49.97768829953052,5.705252898189679,0.013139447,434.208,23.475839040669868,-24.306514935866026,1.0621096,726.83655,13.105429,202.88411,94055.26633623066,271.55063,1.2655295,0,0,0,0,1.4552298,0.6642389,0.7909908,-6.543941,35.14074,1,18.870447,nan,nan,145.52656136974912,-6.393185273560281,60.83829817827731,30.57869823958424,0,4646.0713,4619.2275,4671.186,0.6083,0.4662,0.2491,4503.242,0,False,0.013679504,False,6.8868031969905825
450,1998507317162594688,1.0198469,1998507317162594688,0.26707637,-0.010186195,352.90670661613814,56.59263689998807,5.342923960499149,0.029179199,183.10728,21.572686604049018,-1.9386926727321057,2.497098,933.0636,10.870646,268.31686,612726.5175737157,368.23056,1.2206256,0,0,0,0,1.0050879,0.41417027,0.5909176,-18.89964,3.0288913,1,81.27789,nan,nan,112.06729270571964,-4.586169871065436,26.26975252680981,52.46089819205297,0,5458.2944,5450.491,5468.501,0.2496,0.2046,0.1098,5522.465,0,False,0.010186195,False,4.509541443888269
455,458389803540145152,1.0549183,458389803540145152,0.17447503,-0.013279915,35.86906739996705,56.90979879488155,3.289845349797004,0.012922779,254.57724,16.267628847958154,-11.617349894997378,1.0288906,1073.2377,12.681525,312.15033,117056.66199330724,416.6346,1.2198036,0,0,0,2,1.0410175,0.43639755,0.60462,-7.734309,4.8663826,1,27.248901,nan,nan,135.28071149048913,-3.7388990627910568,54.78228515242791,39.898549318334,0,5700.5947,5696.8623,5705.4507,0.5713,0.4702,0.2537,5418.918,0,False,0.013279915,False,5.267402645220823
459,441576243523280640,1.2797852,441576243523280640,0.18063699,0.0012788773,52.30915370812209,49.687912382679336,5.6583484867917955,0.017216735,328.654,22.714987259287916,-24.757492913312,1.2343993,1843.193,11.94834,804.11017,253137.9787334727,1051.4667,1.2426633,0,0,0,0,1.2661915,0.557353,0.70883846,-1.6059678,5.9654527,1,41.495075,44.190277,17.039902,147.326379119333,-5.560923464791688,62.90163436649479,29.733671542478536,0,4754.193,4729.923,4776.322,0.2367,0.1845,0.0973,4849.382,0,False,0.0012788773,False,5.711788872483847
468,217737528896201088,1.69594,217737528896201088,0.1341854,-0.0035161972,55.00094166793705,33.23789932088296,6.265029004956235,0.018032124,347.4371,24.362062232715488,-25.088472314449703,1.084853,434.87073,13.262179,125.86307,88607.76178403312,183.08348,1.295533,0,1,0,1,1.6856709,0.8027077,0.8829632,4.451706,17.98165,1,20.136772,nan,nan,158.9957782007802,-17.579220339500377,60.462929677549134,13.317733200681662,0,4917.6885,4909.6147,4924.675,1.5078,1.1428,0.6118,4197.537,0,False,0.0035161972,False,7.246794804548607
477,249358104626695424,1.071024,249358104626695424,0.20895031,0.0120744705,53.12804159480183,49.176156218376946,5.7853752151628015,0.023190686,249.46976,22.8342415021428,-26.450285371251205,1.1747081,687.2991,11.684687,232.66147,296778.917186972,317.958,1.2247852,0,1,0,1,1.0633526,0.44547844,0.61787415,-9.088018,8.067152,1,48.172188,nan,nan,148.05961552392802,-5.675041021881364,63.32664861798305,29.094577819947954,0,5246.499,5210.8115,5309.9277,0.2937,0.2383,0.1283,5372.4697,0,False,0.0120744705,False,5.496344314362197
482,435617886930938112,1.51509,435617886930938112,0.13753481,-0.007886887,50.31708600206028,48.58523490228325,5.343883516640851,0.043426905,123.05467,20.169113872665324,-23.989596342377688,3.1006968,1208.7335,12.279673,334.1646,205661.91122744602,466.00217,1.2760962,0,0,0,0,1.5030622,0.68840027,0.814662,-16.079525,14.768728,1,34.087612,nan,nan,146.85502185722814,-7.202502068117842,61.10692486691131,29.04875477470709,0,4909.0894,4900.4165,4940.3315,1.0915,0.843,0.4563,4433.175,0,False,0.007886887,False,5.918957537840477
485,2082337244765136896,2.333766,2082337244765136896,0.044182535,-0.015296936,301.1107156691046,46.1781077996327,5.657617491603049,0.018154144,311.6433,6.7917767146075825,1.320942738006924,1.0612837,1208.6241,15.00829,224.33253,21759.569858902894,502.95297,1.3961477,0,4,0,0,2.3421183,1.2375975,1.1045208,-56.60581,10.589346,2,7.3860335,nan,nan,81.34532325672329,7.815999178006118,324.3176999215607,63.866860888283405,0,3617.4004,3608.1343,3624.8013,0.7377,0.4965,0.2979,3600.1953,0,False,0.015296936,False,8.771458199348626
487,436438672361949312,2.0725908,436438672361949312,0.09436136,-0.017944336,49.53581971177055,49.31518704681313,5.559262850713017,0.023307594,238.51723,22.450846551338717,-23.972593516409823,1.012738,823.43604,14.39319,195.11987,35515.82374056588,365.3243,1.3539125,0,2,0,1,2.0718937,1.0505438,1.0213499,4.221456,9.911028,2,8.54748,nan,nan,146.02255420545364,-6.865689999095293,60.79030179478164,29.897324680095842,0,nan,nan,nan,nan,nan,nan,3810.7734,0,False,0.017944336,False,8.118276427170564
500,441422170156320640,1.2594252,441422170156320640,0.16178307,-0.018237114,51.96282956327374,49.202679707804656,5.592265786400813,0.020435404,273.65576,23.345933257442287,-24.820820230188666,1.2947545,649.48694,12.218696,166.00887,198089.02543626577,221.95386,1.2554843,0,8,0,10,1.2461786,0.5332279,0.7129507,-9.493188,10.81066,1,32.383423,nan,nan,147.41607205549218,-6.08835983599082,62.49674651638695,29.33111920329534,0,5493.578,5487.763,5503.461,0.8719,0.7013,0.378,4893.551,1,True,0.018237114,False,5.956634661355233
506,441780168569668864,0.91081715,441780168569668864,0.24953765,0.003897667,51.68315338548511,49.909440872291356,5.75286652415738,0.015906364,361.67075,22.573587959818358,-25.577511827055307,0.98151046,1048.6737,10.738578,316.51843,659597.2730751776,411.2246,1.2102877,0,0,0,0,0.90248394,0.36360455,0.5388794,1.9968976,2.686572,1,89.0072,95.33367,9.841984,146.86560672617537,-5.606115506948669,62.52672005307572,30.060329051770783,0,5912.2407,5897.449,5928.2344,0.3816,0.3201,0.1732,5857.2964,0,False,0.003897667,False,4.537999331739268
512,435489793827423488,1.2207584,435489793827423488,0.4562023,9.536743e-06,49.76165124135652,48.1830985872426,5.344377366289996,0.099451594,53.738476,23.977684768883343,-26.370350801277645,4.5853972,1142.0862,11.472632,420.08475,384002.053131693,516.9457,1.2398906,0,0,0,0,1.2075548,0.5219841,0.6855707,-0.6034684,4.3266234,1,55.645008,nan,nan,146.76247559229887,-7.740428346295087,60.56980476954722,28.771782393149692,1,nan,nan,nan,nan,nan,nan,4981.502,0,False,9.536743e-06,False,5.112117988480282
515,245279814138916096,1.2288122,245279814138916096,0.16321161,-0.008600235,56.95877948466172,46.86595057137553,4.8712375657672125,0.014014211,347.5927,17.893435111543425,-23.863969551016936,0.9882998,889.96765,12.785931,234.03267,114430.98782646314,338.6901,1.236941,0,2,1,1,1.2114582,0.5270643,0.6843939,5.874795,31.727888,1,24.768787,nan,nan,151.5128876862407,-5.982347496580416,65.45019116294088,26.203284076711046,0,5246.4126,5215.711,5263.6387,0.6134,0.4903,0.2625,4962.729,0,False,0.008600235,False,6.224127184694586
524,166215371794216064,1.5571737,166215371794216064,0.10559521,-0.0065689087,65.2967729665318,30.7923760537155,5.679441048789292,0.015387478,369.09497,19.023291572878346,-22.414120468079453,0.91259384,791.3336,12.742337,214.7559,136223.94886842254,313.2699,1.2784997,0,0,0,0,1.5480623,0.71798706,0.83007526,11.383405,9.165987,1,20.457855,nan,nan,167.37104377162453,-13.452878115828007,68.6758276150528,9.163635155887782,0,4870.44,4856.0337,4886.667,1.1422,0.879,0.4769,4373.5137,0,False,0.0065689087,False,6.513865207032492
529,462361063436359552,1.0551462,462361067739071744,0.19680327,0.0020036697,53.58510590732665,60.274574603573036,8.666292799269899,0.016490923,525.519,31.78290329621977,-37.629110842676155,0.99640036,656.38855,10.950865,182.31929,577119.5639565652,244.51524,1.2213191,0,0,0,0,1.0414333,0.43529987,0.60613346,-2.9383137,4.2974625,1,84.590706,156.10645,23.940989,141.84429500592685,3.5287389813622845,67.52610041359314,39.64500144260124,0,5142.2935,5129.3438,5153.719,0.148,0.12,0.0645,5418.256,0,False,0.0020036697,False,5.640031581943404
533,218209494262955392,1.4042864,218209494262955392,0.11247106,-0.0072221756,55.80207171052371,34.376260257668164,6.9255094066523,0.014602283,474.27582,27.05785836790011,-27.436370661711457,1.0628955,952.6755,12.3366165,263.01077,186793.63501984836,369.82785,1.2613701,0,1,0,3,1.3912573,0.6241312,0.7671261,6.89797,3.4896913,1,43.852535,nan,nan,158.78824580321725,-16.27555954001802,61.40218221375652,14.270060862027439,0,5286.867,5259.222,5299.9297,1.075,0.8473,0.4552,4609.466,0,False,0.0072221756,False,6.538875133576614
535,2078670167328333696,1.3106651,2078670167328333696,0.11067301,-0.00497818,298.4421814192557,43.808967697824166,5.208980446028599,0.012800946,406.92154,4.789983716651959,0.9129520604853185,0.985643,1043.5062,12.975427,317.75742,99440.71963604106,402.6454,1.2437894,0,0,0,0,1.299797,0.57835484,0.7214422,-24.802803,5.863914,1,18.170033,nan,nan,78.31543084589715,8.22886012296447,318.2448203434378,62.56584178174513,0,4915.038,4910.1675,4919.2275,0.5103,0.3998,0.2126,4785.152,0,False,0.00497818,False,6.559190309586128
537,249369271541666304,1.0654945,249369271541666304,0.17343688,0.0026416779,53.04274986819082,49.14120986828176,5.585629033101284,0.019310834,289.24847,21.42200450467432,-25.55392495142279,1.1868285,898.4022,11.874371,318.59134,248449.1956376885,413.3933,1.2259636,0,0,0,0,1.0523157,0.437747,0.6145687,-0.9824496,3.6493814,1,46.926605,nan,nan,148.03414309784495,-5.7357863153373,63.254320877830246,29.076211924868485,0,5455.224,5451.5537,5461.088,0.4127,0.3368,0.1808,5388.33,0,False,0.0026416779,False,5.609731019256458
539,441372971309927936,1.5193024,441372971309927936,0.08986386,-0.0040225983,51.383132811759936,48.502947669098,5.775586464046997,0.015383179,375.44818,23.54651183382392,-24.756540124740567,1.0129011,867.069,13.235522,230.83098,85114.93201701493,332.08533,1.2726182,0,1,0,2,1.5061932,0.693552,0.81264114,-11.946597,4.2138433,2,16.33664,nan,nan,147.4937677188016,-6.881550031218133,61.85229362889944,28.767455835004085,0,4772.896,4767.4546,4778.8267,0.8863,0.678,0.3609,4427.052,1,True,0.0040225983,False,7.043502719662284
543,217642936535856000,1.6471958,217642936535856000,0.3233862,0.031565666,54.44429567847071,32.87177844399035,6.254468420779377,0.10293709,60.760105,24.564930306540496,-28.78250209107035,6.7483015,308.21564,13.192219,98.306946,95535.53961749034,143.17517,1.3245573,0,0,0,0,1.6404057,0.7456703,0.89473534,-2.7852008,6.1054525,1,15.976788,nan,nan,158.85279016782636,-18.156448766766893,59.90852668169219,13.072037863209733,0,4719.3975,4708.187,4730.7095,1.2374,0.9378,0.5077,4256.244,0,False,0.031565666,False,7.173170800918463
544,441447669380929792,1.2744837,441447669380929792,0.16300312,-0.012767792,50.90276575870265,48.9813690834486,5.84520800837664,0.0135828545,430.33725,23.44282571379128,-25.113110564026755,0.9756961,843.4949,12.567945,228.99934,142243.32638025872,356.36264,1.2400802,0,0,0,0,1.25492,0.5522909,0.7026291,-1.8748909,3.2715657,1,28.916842,25.247837,24.886541,146.96094722527806,-6.659558170802453,61.66124195456611,29.316394161285285,0,5064.2095,5058.952,5071.131,0.5342,0.4228,0.2255,4860.741,0,False,0.012767792,False,6.401944379852653
547,443627416818824704,1.027339,443627416818824704,0.23459797,-0.004920006,55.193832332712134,51.63439218216105,5.515229783635367,0.017664468,312.22165,19.865137634762778,-27.442750301092996,0.9996185,612.83124,11.435304,173.49532,365717.7774455293,223.46379,1.2214414,0,0,0,0,1.0140591,0.41878605,0.595273,-1.5986174,3.4829903,1,66.24198,nan,nan,147.6743432282455,-2.913276614495666,65.55705340444578,31.107631359258875,0,5160.2847,5144.179,5175.9175,0.1317,0.1073,0.0583,5500.0815,0,False,0.004920006,False,5.143121744900414
549,219651916081208320,2.073926,219651916081208320,0.11440868,-0.02428341,57.19896382546726,35.08263402405452,9.356378163888287,0.015937662,587.06085,33.40593439350282,-42.294807149681,1.0818021,782.8988,13.300276,208.15804,97133.52577492583,327.23218,1.3546084,0,2,0,0,2.0664768,1.0456734,1.0208035,1.8955275,26.855646,1,22.860884,nan,nan,159.23859974631233,-14.999307378668325,62.72242795539455,14.697719323483105,0,3872.8044,3868.13,3877.4377,0.5757,0.401,0.2288,3809.5527,0,False,0.02428341,False,8.155814636131836
555,231889927176318720,2.0646982,231889927176318720,0.077973716,-0.01329422,59.31512660276849,44.309205673626096,5.4731130745814305,0.024174294,226.40219,19.521728899145764,-26.782261710179778,1.0109652,542.10986,14.433742,88.02001,34263.505170864046,223.21733,1.3581969,0,1,0,0,2.06281,1.0398846,1.0229254,-41.815228,10.468882,2,9.705429,nan,nan,154.43012473412452,-6.904985265375777,66.5654561253158,23.33466044323726,0,4649.013,4611.639,4714.48,2.2786,1.6666,0.9133,3817.8555,1,True,0.01329422,False,8.124913673340899
569,1998329432495088768,1.4374027,1998329432495088768,0.21132302,-0.0092868805,357.7062925503754,57.99725350511408,6.362188864375183,0.012560581,506.52026,25.172598278028197,-2.7813310181181436,1.1300908,713.0239,12.595661,182.71356,148473.73508937767,283.0445,1.2618117,0,0,0,0,1.4205208,0.643631,0.7768898,-12.6948805,8.782932,1,31.972738,nan,nan,114.95010869042558,-3.932089821788392,30.97513075218604,51.85799975402447,2,4572.4565,4544.9673,4585.0347,0.4777,0.3655,0.1953,4553.5244,0,False,0.0092868805,False,6.613693949257311
573,435660974042448640,0.96279716,435660974042448640,0.1491958,0.0051441193,49.404073467163656,48.83559092756932,5.462067705123808,0.020550763,265.78418,22.82415963571608,-23.68221391118528,1.2195636,1104.5333,10.951035,335.0502,555462.8352676635,461.64545,1.2141585,0,0,0,0,0.9555464,0.39076996,0.5647764,2.086855,3.2434216,1,56.27416,95.8033,10.709198,146.2075642050875,-7.317080593552366,60.53121854031352,29.465126411188486,0,5859.36,5856.7,5862.5225,0.4565,0.3808,0.2059,5696.2637,0,False,0.0051441193,False,4.6378199415953585
575,431201732842524544,1.7965918,431201732842524544,0.2268857,-0.008634567,5.9977201378218625,64.71059265151118,8.09966789855776,0.010868564,745.2381,38.29784437912718,-10.12005332767303,1.0794319,1174.6873,12.610669,295.0172,167058.01325670865,483.91077,1.3081241,0,0,0,0,1.7882395,0.8682976,0.9199419,-29.312132,8.951156,1,39.72732,nan,nan,120.00459500567477,1.9949590411703588,43.31767972175178,54.27183439693685,0,4169.3975,4155.9126,4185.364,0.5666,0.4098,0.2222,4084.1172,0,False,0.008634567,False,7.153005197859994
577,248022408454552704,1.2569284,248022408454552704,0.18687484,-0.01305294,53.8374017683036,46.44410073175232,5.809403259770824,0.013423761,432.77014,22.4479949681092,-26.10050017537683,0.9818106,1281.2017,12.543678,355.54092,144276.00128268215,464.43054,1.2365636,0,0,0,0,1.2385712,0.54480267,0.6937685,1.3784689,3.8578455,1,19.852972,nan,nan,150.05390529815082,-7.616007423399221,63.01964551382635,26.334678892072223,0,4969.399,4962.1416,4975.8496,0.3929,0.3099,0.1642,4899.0693,0,False,0.01305294,False,6.364335904077933
587,435662657669546752,1.5868483,435662657669546752,0.080547184,-0.008528709,49.74470991038881,48.844982444412224,5.916866474538442,0.014467586,408.974,23.988064070775053,-26.13889463212641,0.917831,1171.5631,12.97618,301.4411,110833.2734436743,453.16556,1.2802225,0,1,0,0,1.5771017,0.7371416,0.8399601,7.8987484,19.569456,1,19.108984,nan,nan,146.39322984228494,-7.188906797815534,60.78028895417422,29.40769536069094,0,4192.9966,4175.541,4315.4536,0.2815,0.2084,0.1117,4333.3784,0,False,0.008528709,False,6.836638920089586
588,2070558485928064768,0.725873,2070558485928064768,0.20374326,0.0032978058,307.65531683636,43.98229169533721,4.04757575301147,0.06800004,59.523136,5.44604740170843,0.7249587216130534,5.668445,4056.9807,10.834909,1319.2675,552582.8768557435,2058.3936,1.194392,0,29,0,31,0.72104645,0.27803898,0.44300747,-14.832445,7.832931,1,74.30058,25.898289,7.0075135,82.09005473394565,2.7557759658196725,330.7247796139456,59.73854483368644,1,nan,nan,nan,nan,nan,nan,6368.8013,0,False,0.0032978058,False,3.8708843671120583
593,441901286646534656,0.76274014,441901286646534656,0.544429,0.0070285797,51.80901825731339,50.87875660573003,5.925849901570529,0.16476788,35.964836,18.11734437192689,-27.10464339477207,7.9477215,3929.4204,10.067899,1321.838,1142541.6969638865,2155.8674,1.1995114,0,4,0,0,0.7576122,0.2929287,0.46468353,2.1262288,2.927904,1,106.45018,118.4106,7.2003603,146.3862634466649,-4.758696207712319,62.93762743582263,30.966253434352534,1,6293.953,6282.085,6304.8013,0.2936,0.2522,0.137,6284.097,0,False,0.0070285797,False,3.9316519845528184
609,188874420957475968,2.759077,188874420957475968,0.15019758,-0.027029991,77.95312999913017,39.589547939193935,6.824476814262452,0.032303825,211.2591,14.082551400789093,-37.18917051679325,1.0321189,815.165,15.361659,127.42514,17316.984429538214,266.28928,1.4598398,0,2,0,0,2.7414923,1.5315485,1.2099438,-16.91755,11.468754,2,5.078235,nan,nan,167.27554379080982,0.10050182658711934,80.34044719925339,16.553366615622352,0,3378.556,3377.0,3380.0122,0.868,0.5573,0.3631,3366.8281,1,True,0.027029991,False,9.532005863065919
610,436365692276945792,1.2806616,436365692276945792,0.17815413,0.01530838,48.03783875033599,48.77693143816338,5.7254061446457385,0.015231468,375.89328,24.443472254266176,-25.11297897091191,1.2017534,576.539,11.848379,161.83386,279109.6120365854,217.083,1.2466104,0,2,0,0,1.2737656,0.55884457,0.714921,-11.138954,8.692667,1,46.62644,nan,nan,145.46665856044072,-7.840236336086383,59.524505834343884,29.680696226739958,0,5669.5723,5656.9653,5683.0435,1.0935,0.8801,0.4746,4847.51,0,False,0.01530838,False,5.637410633966283
616,3389588293083264128,2.2644024,3389588293083264128,0.19912466,0.008481979,83.27397907270067,14.009942934885101,10.33103874213211,0.017795103,580.5552,7.17765072797743,-37.35581592697949,1.0657191,1064.8503,12.828014,241.94417,159056.70069824328,435.4398,1.3854594,0,0,0,0,2.2708082,1.1868095,1.0839987,14.489965,3.9253929,1,39.137974,23.91132,19.421764,191.23240248318558,-10.315717581500776,83.38812833357652,-9.2750970282343,0,3663.0935,3660.8662,3665.751,0.6669,0.4526,0.2691,3650.707,0,False,0.008481979,False,7.8987343246960044
617,436700489267020800,1.5084457,436700489267020800,0.07740048,-0.0057678223,47.570136838746826,50.195801870895906,4.442126628692755,0.015544472,285.7689,19.328059883878197,-18.781059046053294,1.0434444,1144.2544,13.639999,309.50082,58416.623413188245,465.9665,1.2712339,0,2,0,0,1.4962053,0.68776035,0.808445,2.4159806,6.049048,2,12.521843,nan,nan,144.46866938541623,-6.779267948706126,59.69923145684622,31.123878566261762,0,4783.063,4747.4355,4814.9937,0.9198,0.707,0.3809,4442.9214,1,True,0.0057678223,False,6.877954062285077
619,2167949068391950976,0.45502853,2167949068391950976,0.1289543,0.012150764,311.859459752957,48.66936703505068,7.061195811330943,0.014753784,478.60236,13.40390773154991,4.517383425620712,1.0581155,1101.0751,8.579108,321.78024,3847295.476535092,520.7636,1.1786594,0,0,0,0,0.45250702,0.1584053,0.29410172,-22.1516,12.818889,1,156.85217,13.699146,2.5754042,87.58276741385667,3.2938084497040134,340.90320288789087,62.20199296684776,0,6968.0312,6963.205,6991.8423,0.0027,0.0024,0.0013,nan,0,False,0.012150764,False,2.823499512803167
625,169607433885340544,1.4401722,169607433885340544,0.18046987,-0.005085945,63.75650885168109,32.33544436876319,5.734096810334525,0.015129111,379.01083,19.188008462057567,-24.312498692990573,1.0687499,463.3668,12.526531,131.97478,158633.10882630816,178.53397,1.2620724,0,2,0,1,1.4284306,0.6488104,0.7796202,18.169912,7.3936906,1,35.655994,nan,nan,165.2933133438047,-13.320068985616581,67.63559566385136,10.911222613980062,0,5518.3574,5498.339,5537.0264,1.3358,1.0563,0.5685,4548.9863,0,False,0.005085945,False,6.318856324410536
