EPIC,RAJ2000,DEJ2000,Vmag,Ksmag,__V-K_0,Prot,Per2,Per3,Per4,Amp,LC,Mm,LPer,H10,vsini,PapIII,PapII,Fig,recno,Teff,dr2_source_id,epic_number,tm_name,k2_gaia_ang_dist,dr3_source_id,angular_distance,magnitude_difference,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,flag_bad_gaiamatch,M_G
211016654,57.17075,23.2382,0.0,12.03,5.51,0.2671,0.1702,0.0,0.0,0.038,1,best,0.0,0,0.0,1,1,Fig,492,2317.441502036091,64933621980897536,211016654,2MASS J03484097+2314176,0.16734174939376048,64933621980897536,0.022226311,-0.027212143,57.17084540801888,23.23797186912308,8.51124405941673,0.048778493,174.48764,20.667921284111728,-52.16286906978018,1.1162689,880.9898,16.0748,69.151054,9682.085567267943,236.43886,1.5158389,0,0,0,0,3.1378298,1.8460026,1.2918272,nan,nan,-1,nan,nan,nan,167.52993131877844,-23.907549099994572,60.072370198846485,3.144897305722001,0,3273.4382,3270.1746,3276.7644,1.1218,0.6917,0.4803,False,10.724765711645423
210942842,57.1941,22.07022,0.0,9.53,2.49,6.2883,0.0,0.0,0.0,0.069,3,best,6.22,1,0.0,1,1,Fig,499,4766.095246991319,63951826816014336,210942842,2MASS J03484659+2204129,0.19852008942942267,63951826816390144,4.9053445,0.013256073,57.194234816306356,22.070022140002038,7.194924335627389,0.11895749,60.483154,19.02461234137248,-44.79462609444941,7.896325,615.3968,11.799927,222.42122,294411.72895673855,336.66632,1.2678092,0,0,0,1,1.2486172,0.52419853,0.72441864,5.681505,1.8283477,1,39.467785,14.911421,16.173723,168.42198973026345,-24.746516276613203,59.84116342023408,1.9998098238503248,0,4886.2354,4864.732,4909.844,0.3801,0.2998,0.1607,True,6.0850579133227445
211081096,57.20394,24.26743,10.93,8.82,2.0,5.0921,0.0,0.0,0.0,0.045,3,best,5.07,1,5.6,1,1,Fig,502,5224.580009606144,66720946851771904,211081096,2MASS J03484894+2416027,0.02610617064377997,66720946851771904,0.079384044,0.006450653,57.20406155769351,24.267173771028073,6.897881784660053,0.032174937,214.3868,17.791532890139102,-47.53920278481299,2.4192097,950.22626,10.7058525,304.73376,730134.4886194011,424.06705,1.2205484,0,0,0,0,1.0693512,0.45288658,0.6164646,7.1354094,2.5968614,1,57.767277,16.040545,10.161057,166.7929925280714,-23.13063444500381,60.32486736917946,4.143238520211342,0,5025.8174,5019.0425,5034.662,0.1052,0.0845,0.0451,False,4.899431244502196
211085091,57.23895,24.32884,15.91,11.05,4.75,1.706,1.8515,0.0,0.0,0.026,1,best,0.0,0,0.0,1,1,Fig,506,3371.7431939686176,66722355601033600,211085091,2MASS J03485734+2419438,0.09265336858968605,66722355601033600,0.06472526,-0.025859833,57.2390534091659,24.328640616351645,7.401792152784153,0.039734587,186.28082,19.008718152075197,-45.445622804738115,1.6424628,1535.2627,14.699243,201.68471,30695.995233430258,702.1237,1.4331234,0,1,0,1,2.5804596,1.4114084,1.1690512,10.863815,5.2912545,2,7.2704077,nan,nan,166.7733201756013,-23.063792528745875,60.36939733136165,4.19636904590794,0,3490.535,3488.803,3492.373,0.9017,0.5913,0.3702,False,9.045927020128998
211047980,57.27441,23.73975,15.31,10.79,4.41,0.8288,1.4228,0.0,0.0,0.029,1,best,0.58,1,20.0,1,1,Fig,514,3488.602159682905,66500013735440128,211047980,2MASS J03490585+2344232,0.05978280043034146,66500013736315264,4.1161222,0.21415901,57.27448410526351,23.739591972671953,7.631160667477669,0.09289343,82.14963,21.17656556874292,-45.502282087202445,1.507567,823.3312,14.775974,179.43048,41644.173103862435,474.68118,2.1254141,0,0,0,0,2.4432507,0.8662863,1.5769644,nan,nan,-1,nan,nan,nan,167.23382885695122,-23.474956211473337,60.2737443308257,3.6142020454952943,0,nan,nan,nan,nan,nan,nan,True,9.188927260405817
211050460,57.27545,23.78127,10.87,8.58,2.18,0.7768,0.1541,0.0,0.0,0.037,1,best,0.78,1,6.9,1,1,Fig,516,5044.03926546149,66503449709270400,211050460,2MASS J03490610+2346525,0.026123433055421284,66503449709270400,0.021843653,0.009955406,57.27555029668442,23.781037380088584,7.236496414377099,0.036134694,200.2645,20.359244980198163,-45.959639382388794,1.9297724,748.1644,10.430534,229.46507,927679.5078416826,305.6886,1.2198204,0,0,0,0,1.0322351,0.4311018,0.60113335,3.9354496,2.4035647,1,84.00013,nan,nan,167.20393321348848,-23.44386652321468,60.2836475669608,3.6544636153947923,0,5096.467,5070.0703,5141.427,0.1124,0.091,0.0491,False,4.728176119064866
210949534,57.29681,22.17679,13.8,10.1,3.59,5.9405,0.849,0.0,0.0,0.029,3,best,5.6,1,0.0,1,1,Fig,518,3913.4396209450424,63958561324922240,210949534,2MASS J03491123+2210364,0.04027299047044379,63958561324922240,0.056831114,-0.0026493073,57.296939137029845,22.17655024292767,7.425806148675288,0.1832203,40.529385,21.595947688992624,-49.77010613742128,9.59688,656.97705,12.993832,390.63977,115055.30717779482,588.2687,1.3084893,0,0,0,0,1.7023611,0.8041582,0.8982029,2.2936218,6.414321,1,21.036144,nan,nan,168.41794590362477,-24.603733648666342,59.957088227784794,2.0833495028050186,0,3993.7363,3986.547,4006.926,0.173,0.1253,0.0683,False,7.347549673233228
211036665,57.29698,23.55524,14.23,10.57,3.55,1.4162,0.0,0.0,0.0,0.022,1,ok,1.42,1,23.0,1,1,Fig,519,3941.1960834351294,64949427460614016,211036665,2MASS J03491127+2333189,0.11669026901643618,64949427460614016,0.4704478,0.012376785,57.29710087343788,23.555027674633045,6.026089354364362,0.2001655,30.105536,17.706997239021526,-44.39203617127579,14.577752,518.8191,13.676093,191.08144,67869.00189925707,276.7794,1.3981122,0,40,0,39,1.8505754,0.8431988,1.0073767,nan,nan,-1,nan,nan,nan,167.38720102638177,-23.59628664725573,60.254186426262414,3.4295073408745944,0,5071.351,5053.1035,5114.0537,2.0673,1.5647,0.8589,False,7.576270936843706
211100392,57.31408,24.56728,14.42,10.49,3.82,0.3983,0.0,0.0,0.0,0.063,1,best,0.4,1,73.0,1,1,Fig,523,3764.248807373556,66753038847347456,211100392,2MASS J03491537+2434022,0.10272752057373258,66753038847347456,0.105894186,-0.0074043274,57.3142034745513,24.567072171009944,7.336933606142371,0.030339582,241.82712,18.09458655232295,-46.939704794637734,2.144635,805.4574,13.430262,192.22589,79496.57655723067,332.4042,1.3210573,0,1,0,0,1.7987633,0.8655262,0.9332371,10.678968,4.0309916,2,16.955881,nan,nan,166.65288570998277,-22.841911508158397,60.48794977748437,4.4144386227606365,0,4581.469,4572.818,4616.082,1.5299,1.1391,0.6212,False,7.757834557171645
211065427,57.32001,24.01635,0.0,12.24,5.81,0.3628,0.0,0.0,0.0,0.017,1,ok,0.0,0,0.0,1,1,Fig,527,803.3086944101478,66525061984664832,211065427,2MASS J03491680+2400588,0.27535660630550574,66525061984664832,0.47193277,0.040046692,57.320091876639715,24.0160781290582,7.580502634460286,0.1334272,56.81377,21.349086797241917,-45.863136283697386,1.2055372,496.6074,16.842762,30.635405,6887.359183513665,72.92807,2.193772,0,28,0,28,3.1020355,1.4120369,1.6899986,nan,nan,-1,nan,nan,nan,167.06277137058598,-23.243605276164,60.374231526410334,3.8752178403806736,0,nan,nan,nan,nan,nan,nan,False,11.241252008465118
211098117,57.36514,24.53173,15.99,11.26,4.62,0.543,0.0,0.0,0.0,0.011,4,best,0.54,1,0.0,1,1,Fig,536,3418.9221100252234,66752042414936704,211098117,2MASS J03492763+2431542,0.02701878275820603,66752042414936704,0.16805167,-0.020293236,57.365254679183145,24.53152918709479,6.868676362419624,0.029826267,230.2895,21.119768743200037,-43.834701003186716,1.048202,1432.356,14.890118,246.15526,25249.067571245283,595.57416,1.4188374,0,1,0,0,2.5076437,1.359808,1.1478357,-10.680976,10.916472,2,7.1882863,nan,nan,166.71608210572847,-22.83666223206109,60.525755975264765,4.3697316277694895,0,3505.3384,3501.7551,3512.2632,0.8408,0.5546,0.3439,False,9.074482914344452
211030481,57.39547,23.45468,14.35,10.42,3.82,1.2809,0.0,0.0,0.0,0.055,1,best,1.29,1,0.0,1,1,Fig,546,3764.248807373556,64944170420647296,211030481,2MASS J03493491+2327169,0.06189556540655114,64944170420647296,0.88173395,0.020777702,57.39555500671489,23.454458188999016,6.929722541761512,0.1739673,39.833477,20.770167835185354,-48.46166158266465,12.56627,476.20538,13.602488,180.14096,72936.37031292902,355.86923,1.391906,0,1,0,0,1.8905611,0.8786087,1.0119524,-10.278415,5.9557014,2,11.578267,nan,nan,167.5340836118556,-23.608523315353285,60.320853463447555,3.3118787302007453,0,4539.2075,4529.3154,4548.894,1.7302,1.2756,0.6964,False,7.806066795591679
210947895,57.39949,22.15148,13.98,10.02,3.85,0.2471,0.3241,0.0,0.0,0.04,1,best,0.25,1,0.0,1,1,Fig,548,3746.315787325034,63958801843006208,210947895,2MASS J03493587+2209053,0.0757446285723985,63958801843006208,0.24274883,-0.006957054,57.39959141710091,22.151234945032762,7.27969144313044,0.07471994,97.42635,19.813435693044003,-42.301259366781785,5.9114943,1249.6206,13.141851,430.24982,108587.1228908693,662.7336,1.3456991,0,1,0,0,1.9259367,0.9425354,0.9834013,-5.735798,7.492136,1,24.732952,nan,nan,168.51311902189173,-24.556957601244697,60.04455739471401,2.0382089958584406,0,3644.7253,3635.523,3653.8228,0.1742,0.122,0.0677,False,7.452416283696442
211017407,57.42137,23.24989,0.0,13.12,6.32,0.1971,0.0,0.0,0.0,0.026,1,best,0.0,0,0.0,1,1,Fig,551,-5625.764063929899,64925444363253632,211017407,2MASS J03494112+2314596,0.15799602582510777,64925444363253632,0.102708444,0.020280838,57.42150191542311,23.24965822918142,7.659249460747822,0.201892,37.93736,21.22336358871972,-44.595403526663375,1.5174624,404.133,17.65794,16.168478,2695.616277925519,267.35437,1.7580686,0,1,0,2,3.6086407,2.1219501,1.4866905,nan,nan,-1,nan,nan,nan,167.70556046977052,-23.7421178338226,60.300137957984184,3.106738046310865,0,nan,nan,nan,nan,nan,nan,False,12.078870984230857
211084463,57.42793,24.31883,0.0,11.99,5.48,0.4441,0.0,0.0,0.0,0.023,1,best,0.0,0,0.0,1,1,Fig,554,2415.2067018025855,66556672943906688,211084463,2MASS J03494270+2419077,0.18592568357947625,66556672943906688,0.16423368,-0.02271843,57.42804497400579,24.318568409932812,7.469814986220502,0.060929585,122.5975,20.446787681446676,-47.8397668094135,1.1767701,1441.8826,16.043076,78.13765,9907.225234624346,488.16962,1.5175676,0,27,0,0,3.0495577,1.7644978,1.2850599,nan,nan,-1,nan,nan,nan,166.9183659469222,-22.95454189320439,60.53584817006736,4.149460225284592,0,3322.8125,3319.2244,3326.061,1.2305,0.7633,0.5245,False,10.409624787830303
210894583,57.4658,21.30734,15.63,10.92,4.6,0.4722,0.3702,0.0,0.0,0.021,1,ok,0.37,1,0.0,1,1,Fig,559,3425.6165561069965,63693785181958912,210894583,2MASS J03495179+2118264,0.045900013891799485,63693785181958912,0.060752954,-0.019583702,57.4659251417893,21.307130860806396,7.215799510913274,0.030754028,234.62941,19.91533893013088,-44.129929635462005,1.211051,1522.1147,14.509014,259.3532,35893.030642055885,674.8219,1.4215586,0,2,0,0,2.4989653,1.3503218,1.1486435,-12.909431,4.99508,2,9.126789,nan,nan,169.20262782021658,-25.126872759067947,59.92388510967338,1.200498570844511,0,3549.694,3545.468,3562.3442,0.8791,0.5821,0.3586,False,8.800436419357945
211059658,57.55186,23.92673,0.0,12.12,5.68,0.3645,0.3564,0.0,0.0,0.019,1,best,0.0,0,0.0,1,1,Fig,572,1595.6107746994885,66509771901085696,211059658,2MASS J03501244+2355363,0.5974556336772655,66509771901085696,0.13138834,-0.021377563,57.5519498137871,23.926474495876295,7.457034070158453,0.075219125,99.137474,20.69247400212095,-45.6571137814936,1.1878479,1169.0559,16.25907,66.697205,8319.73354579898,434.51962,1.5344163,0,0,0,0,3.2133503,1.9019032,1.3114471,nan,nan,-1,nan,nan,nan,167.29811848957576,-23.165348902421325,60.56234575614722,3.7422417256635,0,3276.2034,3274.6533,3278.5242,1.2737,0.7811,0.547,False,10.621900079382389
211149600,57.64882,25.42651,12.1,9.58,2.41,0.3144,0.0,0.0,0.0,0.115,1,best,0.31,1,0.0,1,1,Fig,584,4834.79962408071,66957994687842176,211149600,2MASS J03503571+2525354,0.027747874481211174,66957994687842176,0.18329991,-0.003317833,57.64893550920422,25.4263087706472,7.2922429808358755,0.024515567,297.45355,18.294899007126467,-44.33948783446367,1.3848734,624.2767,11.730169,180.34094,304487.91420267074,234.24908,1.2450558,0,0,0,0,1.2106409,0.5194416,0.6911993,7.3792014,6.5996675,1,50.412193,nan,nan,166.2660197081905,-22.003796366776506,60.97033557053128,5.18855812104039,0,5389.883,5370.5483,5453.664,0.7414,0.5952,0.3195,False,6.044474951828089
211147822,57.66373,25.39377,12.45,9.43,2.91,0.5789,0.8204,0.0,0.0,0.038,1,best,0.58,1,0.0,1,1,Fig,587,4424.496111283044,66957612431742080,211147822,2MASS J03503929+2523375,0.05031532940607136,66957612431742080,0.2931207,-0.004691124,57.663843479333416,25.393551753796313,6.389250304766965,0.1453061,43.97097,18.771487235556904,-45.53791054324141,10.812572,1405.3751,12.017368,399.55228,258942.4259807388,600.59924,1.2748095,0,20,0,20,1.4667168,0.66423607,0.8024807,4.3065414,4.049324,1,44.5217,nan,nan,166.30061596154283,-22.018815492318208,60.976516036043165,5.153680309798168,0,4623.5054,4579.812,4634.6743,0.6655,0.5097,0.2741,False,6.044617828409642
211062007,57.7185,23.96154,6.93,6.58,0.24,0.3064,0.3389,0.9656,0.4081,0.003,1,best,0.0,0,0.0,1,1,Fig,591,8216.621941838692,66486510358371072,211062007,2MASS J03505244+2357415,0.058207550865878456,66486510358371072,1.1392325,0.017046452,57.71855293609407,23.961269020104176,6.7873128119934485,0.14141089,47.9971,19.944675120872123,-45.36062770677223,4.034489,3661.5771,6.930358,1721.4285,14717472.865986764,1695.5035,1.1648346,0,25,0,47,0.1367259,0.034680367,0.102045536,nan,nan,-1,nan,nan,nan,167.39348493633253,-23.03611728213173,60.71886312036346,3.743743155648538,0,10611.27,10582.368,10641.511,0.4403,0.4223,0.2252,False,1.0888472595911374
211158092,57.73586,25.58519,16.89,11.58,5.2,2.0791,0.0,0.0,0.0,0.033,1,best,0.0,0,0.0,1,1,Fig,593,3023.6288939992382,66969535261875072,211158092,2MASS J03505660+2535066,0.12713835222043193,66969535261875072,0.14811003,-0.023706436,57.73598403343149,25.58491725369119,7.439765319902158,0.06639081,112.06016,18.703640753131836,-46.63227427757368,1.7604898,1311.1377,15.461911,171.9625,16260.529783972954,677.1952,1.4859535,0,1,0,0,2.8506145,1.6087618,1.2418528,nan,nan,-1,nan,nan,nan,166.21275923417332,-21.833832493390066,61.08141877566484,5.326736452338597,0,nan,nan,nan,nan,nan,nan,False,9.819707383320036
211138883,57.90168,25.228,0.0,12.09,5.41,0.6928,0.7786,0.0,0.0,0.025,1,best,0.0,0,0.0,1,1,Fig,609,2614.853618167812,66905561723623808,211138883,2MASS J03513640+2513408,0.8205293712351113,66905561723623808,3.7415516,0.18728828,57.90186041195282,25.227831132221432,7.5657155081673615,0.21703482,34.859455,16.894424703029973,-44.13970221196976,3.1530936,613.3212,16.713564,49.913895,9423.367472863449,188.70926,2.6762037,0,41,0,42,3.0516396,1.1504555,1.9011841,nan,nan,-1,nan,nan,nan,166.59240027417147,-21.994796441737613,61.152152370438806,4.945951079758156,0,nan,nan,nan,nan,nan,nan,True,11.107813952016484
211013066,57.90842,23.18317,13.47,10.03,3.33,3.9578,0.0,0.0,0.0,0.035,2,best,3.94,1,7.1,1,1,Fig,610,4100.75973585203,65660158649542784,211013066,2MASS J03513802+2310594,0.13444228794702315,65660158649542784,2.6939125,-0.0014476776,57.90855896594161,23.182920241945293,7.656666795074176,0.23737243,32.25592,23.660945083527437,-52.53433562750638,13.699448,926.5138,12.847497,221.20044,130144.69067466674,377.84293,1.2972361,0,0,0,0,1.6904612,0.80479336,0.8856678,6.1101184,2.084974,1,34.630924,9.590337,20.80757,168.11155957878157,-23.484382760823582,60.72384960480771,2.9461655491011864,1,4109.7515,4107.3945,4112.744,0.295,0.2142,0.1162,True,7.267695725183048
211036881,57.97709,23.55882,17.27,11.78,5.38,0.5778,0.3809,0.0,0.0,0.072,1,best,0.58,0,0.0,1,1,Fig,618,2689.335487204359,65688333634791040,211036881,2MASS J03515450+2333317,0.8664361538578477,65688333634791040,2.8526735,0.1034565,57.97722276122525,23.558565042537392,5.085746488341019,0.5236578,9.711966,19.350594624171407,-51.30197223135421,10.178804,173.55934,15.961407,98.352264,12350.632154472638,436.7082,1.7644888,0,0,0,0,2.9873962,1.5446625,1.4427338,nan,nan,-1,nan,nan,nan,167.8807165193274,-23.167920282980198,60.86509121898315,3.2999902406797856,0,nan,nan,nan,nan,nan,nan,True,9.493180247226949
211106344,58.00933,24.6633,12.1,9.06,2.93,0.2931,0.4319,0.0,0.0,0.026,1,ok,0.43,1,0.0,1,1,Fig,623,4408.727334696158,66665692094551808,211106344,2MASS J03520223+2439479,0.4769920224275225,66665696393227904,16.856136,0.06822491,58.00941283208713,24.663063233764856,8.345474962373826,0.15013315,55.58716,18.559099986463217,-40.84418627137206,11.671869,620.05676,11.72935,254.51219,363187.5835164559,381.02042,1.3852556,0,0,0,0,1.4317484,0.54996586,0.88178253,9.705758,3.8452795,1,42.43837,nan,nan,167.0846628376282,-22.342147666158578,61.12778829145299,4.373340489724265,0,5820.976,5806.865,5833.5195,1.5588,1.2474,0.6831,True,6.33660538268148
211127164,58.14713,25.01799,0.0,12.72,6.04,0.5157,0.3289,0.0,0.0,0.026,1,best,0.0,0,0.0,1,1,Fig,636,-1306.052001277385,66699712533433600,211127164,2MASS J03523531+2501047,0.0410806215919284,66699712533433600,0.15182129,-0.0058345795,58.147239938495616,25.01778865596094,7.922947743785393,0.112967424,70.1348,20.880895620974904,-47.66036853140865,1.3147202,786.1409,17.059772,43.019676,4254.169106883566,438.32828,1.6149838,0,1,0,1,3.4400244,2.0561104,1.383914,nan,nan,-1,nan,nan,nan,166.92212798748344,-21.997447525381897,61.325509836312484,4.693691028044486,0,3221.6445,3216.5408,3227.3853,1.4839,0.8913,0.6448,False,11.554206449075837
210924735,58.22084,21.78196,11.77,9.35,2.31,1.7525,0.0,0.0,0.0,0.055,2,best,1.76,1,0.0,1,1,Fig,644,4923.350425588979,63779134772193920,210924735,2MASS J03525300+2146550,0.11954341202238229,63779134772193920,0.88222975,-0.004652977,58.22091775529298,21.78171611388602,5.796314114482274,0.13988395,41.436592,21.46456475344868,-35.95390851941404,11.579677,703.2585,11.672943,201.34448,320420.9033342953,284.38443,1.2451354,0,2,0,0,1.2053337,0.5159836,0.6893501,-0.13685024,3.9023073,1,48.74267,nan,nan,169.39845054873305,-24.298181787480594,60.710923235342335,1.5156059882526922,1,5650.773,5639.1426,5664.532,0.8608,0.6976,0.377,False,5.488702679086751
211150258,58.24488,25.4387,0.0,13.33,5.74,0.1714,0.0,0.0,0.0,0.024,1,best,0.0,0,0.0,1,1,Fig,648,1259.733152175556,67278158729741696,211150258,2MASS J03525877+2526193,0.07634185977303262,67278158729741696,0.13656922,-0.03426361,58.24497934067102,25.43848141011749,7.570511532362098,0.11671855,64.86125,18.051648108880084,-46.658336671843564,1.0004035,1036.0452,17.481783,18.058878,2665.4574880374666,246.36925,1.5351409,0,2,0,0,3.0576267,1.7593098,1.298317,nan,nan,-1,nan,nan,nan,166.68283358378434,-21.62941928406249,61.50110044679198,5.086363877408077,0,3204.6208,3188.9226,3210.0986,1.2947,0.7902,0.5422,False,11.877409040019192
211130173,58.27133,25.07104,0.0,13.85,6.2,0.4744,0.0,0.0,0.0,0.031,1,best,0.0,0,0.0,1,1,Fig,650,-3488.2765945657466,66705274514309632,211130173,2MASS J03530512+2504157,0.11093332032137647,66705274514309632,0.37627342,-0.026613235,58.27143424241863,25.070913108434727,5.234609695939863,0.17477515,29.950537,15.160184637055748,-33.53373281981938,1.0018758,552.4397,18.245592,16.134756,1422.945046188673,124.96676,1.5999568,0,1,0,2,3.5469398,2.166273,1.3806667,nan,nan,-1,nan,nan,nan,166.971684134276,-21.881821255550715,61.447092448608636,4.721969328860331,0,3130.5059,3128.0527,3134.6917,1.2524,0.7406,0.5561,False,11.840013643640964
210964780,58.47009,22.41857,12.15,9.41,2.63,6.3353,0.0,0.0,0.0,0.029,4,best,0.0,0,0.0,1,1,Fig,659,4649.367175760907,63876402894075904,210964780,2MASS J03535282+2225068,0.02453770113895461,63876402894075904,0.049047742,-0.00023174286,58.470183837285894,22.41833148614529,7.449216493422733,0.016391812,454.4474,19.46628363123858,-45.26295888165422,1.1952622,1186.9788,11.673621,343.42596,331050.75685293425,495.86176,1.2504236,0,0,0,0,1.2946749,0.5692129,0.72546196,-7.464788,7.6798844,1,54.544273,nan,nan,169.09626943871848,-23.679798136896594,61.069920523452,2.0899462715684565,0,4827.3433,4810.904,4857.2705,0.457,0.3581,0.1924,False,6.034174158544131
211085419,58.53719,24.33364,12.48,9.72,2.65,8.1192,9.6098,0.0,0.0,0.026,2,best,0.0,0,0.0,1,1,Fig,663,4632.983484503818,66584332530000512,211085419,2MASS J03540892+2420011,0.03055909069661461,66584332530000512,0.17022663,4.2915344e-05,58.5372425847833,24.333489202385312,7.367492017884601,0.02573314,286.30365,16.628944777293775,-46.42381782072467,1.7900016,1730.3254,12.184782,447.127,223012.03311574046,305.88052,1.3283836,0,44,0,44,1.3436861,0.5359793,0.80770683,6.1494336,1.152945,1,18.78725,nan,nan,167.70686386193887,-22.253185592026913,61.52935400700374,3.950361003375598,0,4878.599,4870.6216,4885.8677,0.5039,0.3927,0.2074,False,6.521380398184677
211109330,58.60429,24.71214,0.0,12.76,5.99,0.1772,0.2005,0.0,0.0,0.037,1,best,0.0,0,0.0,1,1,Fig,670,-755.98061640171,66628995894842624,211109330,2MASS J03542503+2442437,0.7463702444557992,66628995894842624,2.85405,0.12364197,58.604404980877206,24.711958327592807,7.596736014569263,0.45646507,16.642536,20.33453036926534,-46.1169482386507,4.2915173,159.98451,17.29378,33.13301,4151.968150742436,259.06213,1.9561365,0,1,0,2,3.4330664,1.841547,1.5915194,nan,nan,-1,nan,nan,nan,167.47389736669953,-21.93636067433223,61.6681886073552,4.307848795244235,0,nan,nan,nan,nan,nan,nan,True,11.696914548162702
211053776,58.61649,23.83542,13.07,9.66,3.3,3.0576,0.0,0.0,0.0,0.052,2,best,0.0,0,0.0,1,1,Fig,673,4123.232523823702,65800930496992512,211053776,2MASS J03542795+2350075,0.04196996423051661,65800930496992512,0.12593924,-0.0076065063,58.61658885428691,23.835174746032443,7.622049546859551,0.014963847,509.36432,19.62306986735035,-47.43860470284522,1.0911793,741.0565,12.519773,181.23157,176168.30110766116,283.58972,1.2954628,0,0,0,0,1.6999273,0.8132305,0.8866968,2.2314572,8.190568,1,32.85606,nan,nan,168.13512549660146,-22.564329571971943,61.496585036175524,3.4478718974241285,0,4193.201,4185.2554,4201.9004,0.3947,0.2885,0.1549,False,6.930131367407144
211163008,58.64004,25.67881,14.72,10.37,4.24,0.6658,1.1915,0.0,0.0,0.051,1,best,0.0,0,27.0,1,1,Fig,676,3551.8598034761235,67285614792891264,211163008,2MASS J03543361+2540437,0.11005803640395806,67285614792891264,0.2486041,0.009112358,58.64012247869492,25.67861929273926,6.806180924415818,0.16732848,40.675568,17.655166189626,-41.929788411893725,10.188502,598.55695,13.859352,213.82262,62330.46421145613,467.6325,1.415095,0,16,0,1,2.2217426,1.1235352,1.0982075,2.4968917,5.31069,2,14.832217,nan,nan,166.78643682605346,-21.210564672177718,61.90152396171162,5.246683926611035,0,3714.905,3707.6477,3724.429,0.7668,0.5243,0.3051,False,8.0238695592644
211154974,58.69385,25.52645,0.0,12.68,6.02,0.7217,0.0,0.0,0.0,0.027,1,best,0.72,0,0.0,1,1,Fig,680,-1079.1913416874613,67095674158018176,211154974,2MASS J03544652+2531352,0.4188095196172547,67095674158497664,0.6954323,0.11593628,58.69397721981433,25.52626156135098,7.231872884324669,0.43555802,16.603697,14.794060719373595,-41.90337222450591,5.6325836,191.95801,17.212696,36.37772,4405.180707292629,470.073,1.9302901,0,1,0,0,3.398755,1.8240452,1.5747099,nan,nan,-1,nan,nan,nan,166.93634211232057,-21.288357942992747,61.917453101873676,5.08756149937028,0,nan,nan,nan,nan,nan,nan,True,11.508949994826917
211100931,58.71899,24.57624,13.17,9.83,3.23,8.798,0.0,0.0,0.0,0.046,4,best,0.0,0,0.0,1,1,Fig,681,4176.164656164922,66612473157921024,211100931,2MASS J03545255+2434344,0.029238409956980925,66612473157921024,0.087089024,-0.016404152,58.71911266637741,24.57605411468916,7.208138391902515,0.016893439,426.6827,18.67246102022614,-43.91358350807733,1.0526134,1503.9689,12.603814,412.91452,161145.02128799446,664.4875,1.2883788,0,0,0,0,1.6745262,0.8005657,0.8739605,6.54764,7.5714383,1,33.343945,nan,nan,167.65627997980107,-21.963272548115015,61.74218929605357,4.153272839113177,0,4304.135,4300.1196,4319.573,0.4985,0.3671,0.1952,False,6.8929297062747175
211139818,58.86269,25.24614,0.0,13.69,7.15,0.6542,0.0,0.0,0.0,0.034,1,best,0.0,0,0.0,1,1,Fig,686,-40791.17413878924,67072236519533696,211139818,2MASS J03552704+2514461,0.10733876705101326,67072236519533696,0.52255976,0.026620865,58.86279518648309,25.24592085082688,6.439507231090988,0.28558296,22.54864,18.885136669964492,-44.214393179670466,1.3098723,284.63303,18.597994,8.177882,1187.4625121160548,112.61859,1.8133793,0,1,0,3,3.9288692,2.3922215,1.5366478,nan,nan,-1,nan,nan,nan,167.26200306381023,-21.38754929464857,62.008989361147165,4.781726021803798,0,nan,nan,nan,nan,nan,nan,False,12.642257026788105
210892390,58.91459,21.2728,0.0,10.9,4.39,1.4066,0.0,0.0,0.0,0.037,2,best,0.0,0,0.0,1,1,Fig,690,3495.5361616058926,51730067879582080,210892390,2MASS J03553950+2116220,0.058520057583261315,51730067879582080,0.024122274,-0.016758919,58.91469673384163,21.27260374152849,6.739295486641266,0.03224268,209.01784,19.17097979510673,-44.53663315183073,1.4717368,1307.0406,14.325708,243.70937,39542.42595380731,463.76038,1.3821737,0,1,0,1,2.2098265,1.1393557,1.0704708,34.457596,6.6617146,2,11.288351,nan,nan,170.29502188663375,-24.211444697551848,61.236746466384595,0.8836688472104118,0,3717.3552,3711.1138,3729.1755,0.7769,0.5317,0.3086,False,8.468780882154569
211059650,58.95302,23.92677,14.81,10.44,4.26,2.9481,0.0,0.0,0.0,0.025,2,best,0.0,0,0.0,1,1,Fig,691,3543.838677362698,65806050096074496,211059650,2MASS J03554872+2355363,0.6942675294079915,65806050098142720,668.33887,0.24435425,58.95296726755318,23.926521357212412,8.037271765856893,0.42250016,19.02312,26.00830768520443,-50.834812495072704,6.543565,404.44336,14.579596,89.76765,60595.501365307384,249.87224,2.6346428,0,28,0,27,2.305355,0.5175543,1.7878008,nan,nan,-1,nan,nan,nan,168.30707289616544,-22.28560614334107,61.81698440341796,3.4737257442909426,0,nan,nan,nan,nan,nan,nan,True,9.105138833101904
